service_name,action,replicas,model_score,event_rate,created_at
fraud-detection,ELEVATED,2,0.88043,8,2026-06-29 18:45:29.673644
fraud-detection,ELEVATED,2,0.88221,8,2026-06-29 18:45:11.634510
fraud-detection,ELEVATED,2,0.86903,9,2026-06-29 18:44:49.144828
fraud-detection,ELEVATED,2,0.88279,9,2026-06-29 18:44:45.066091
fraud-detection,ELEVATED,2,0.89115,8,2026-06-29 18:44:43.102076
fraud-detection,ELEVATED,2,0.89853,7,2026-06-29 18:44:38.987789
fraud-detection,ELEVATED,2,0.89213,6,2026-06-29 18:44:38.813506
fraud-detection,ELEVATED,2,0.88903,6,2026-06-29 18:44:33.167364
fraud-detection,ELEVATED,2,0.89675,6,2026-06-29 18:44:12.182034
fraud-detection,ELEVATED,2,0.88948,5,2026-06-29 18:44:10.159515
fraud-detection,ELEVATED,2,0.91856,5,2026-06-29 18:43:45.941846
fraud-detection,ELEVATED,2,0.90212,8,2026-06-29 18:42:53.143797
fraud-detection,ELEVATED,2,0.90671,7,2026-06-29 18:42:51.081833
fraud-detection,ELEVATED,2,0.90255,8,2026-06-29 18:42:28.735464
fraud-detection,ELEVATED,2,0.90927,7,2026-06-29 18:42:24.679806
fraud-detection,ELEVATED,2,0.9019,6,2026-06-29 18:42:20.541796
fraud-detection,ELEVATED,2,0.90292,5,2026-06-29 18:42:18.535215
fraud-detection,ELEVATED,2,0.92202,6,2026-06-29 18:41:42.068626
fraud-detection,ELEVATED,2,0.92326,5,2026-06-29 18:41:38.025185
fraud-detection,ELEVATED,2,0.90322,8,2026-06-29 18:39:58.840304
fraud-detection,ELEVATED,2,0.90222,9,2026-06-29 18:39:52.636953
fraud-detection,ELEVATED,2,0.88309,9,2026-06-29 18:39:46.646518
fraud-detection,ELEVATED,2,0.88191,9,2026-06-29 18:39:36.384501
fraud-detection,ELEVATED,2,0.89617,9,2026-06-29 18:39:24.122669
fraud-detection,ELEVATED,2,0.899,8,2026-06-29 18:39:22.029033
fraud-detection,ELEVATED,2,0.89749,7,2026-06-29 18:39:16.056594
fraud-detection,ELEVATED,2,0.90359,7,2026-06-29 18:39:01.544546
fraud-detection,ELEVATED,2,0.89902,6,2026-06-29 18:38:57.407115
fraud-detection,ELEVATED,2,0.87972,5,2026-06-29 18:38:56.672993
fraud-detection,ELEVATED,2,0.87792,6,2026-06-29 18:38:51.524739
fraud-detection,ELEVATED,2,0.90463,6,2026-06-29 18:38:41.081024
fraud-detection,ELEVATED,2,0.92477,6,2026-06-29 18:38:32.846642
fraud-detection,ELEVATED,2,0.90437,7,2026-06-29 18:38:06.484893
fraud-detection,ELEVATED,2,0.88298,9,2026-06-29 18:37:55.776409
fraud-detection,ELEVATED,2,0.87839,8,2026-06-29 18:37:53.741906
fraud-detection,ELEVATED,2,0.8986,9,2026-06-29 18:37:43.604852
fraud-detection,ELEVATED,2,0.89007,8,2026-06-29 18:37:39.542430
fraud-detection,ELEVATED,2,0.88559,7,2026-06-29 18:37:25.160948
fraud-detection,ELEVATED,2,0.90663,9,2026-06-29 18:37:10.835967
fraud-detection,ELEVATED,2,0.90368,8,2026-06-29 18:37:04.647578
fraud-detection,ELEVATED,2,0.90486,7,2026-06-29 18:36:58.682184
fraud-detection,ELEVATED,2,0.91145,6,2026-06-29 18:36:56.606996
fraud-detection,ELEVATED,2,0.93184,5,2026-06-29 18:36:46.370731
fraud-detection,ELEVATED,2,0.91882,5,2026-06-29 18:36:23.917839
fraud-detection,ELEVATED,2,0.89632,6,2026-06-29 18:34:31.498886
fraud-detection,ELEVATED,2,0.9036,5,2026-06-29 18:34:06.350498
fraud-detection,ELEVATED,2,0.89708,5,2026-06-29 18:34:00.345054
fraud-detection,ELEVATED,2,0.89476,5,2026-06-29 18:33:44.131007
fraud-detection,ELEVATED,2,0.90481,7,2026-06-29 18:33:01.645640
fraud-detection,ELEVATED,2,0.91246,7,2026-06-29 18:32:47.548651
fraud-detection,ELEVATED,2,0.90186,8,2026-06-29 18:32:33.348937
fraud-detection,ELEVATED,2,0.90729,7,2026-06-29 18:32:31.300555
fraud-detection,ELEVATED,2,0.9044,6,2026-06-29 18:32:29.352588
fraud-detection,ELEVATED,2,0.90964,5,2026-06-29 18:32:15.191570
fraud-detection,ELEVATED,2,0.8936,5,2026-06-29 18:32:02.855495
fraud-detection,ELEVATED,2,0.8734,6,2026-06-29 18:31:42.701564
fraud-detection,ELEVATED,2,0.88594,5,2026-06-29 18:31:34.454830
fraud-detection,ELEVATED,2,0.89763,7,2026-06-29 18:31:12.194058
fraud-detection,ELEVATED,2,0.89445,6,2026-06-29 18:30:53.934312
fraud-detection,ELEVATED,2,0.89336,5,2026-06-29 18:30:51.801649
fraud-detection,ELEVATED,2,0.90703,6,2026-06-29 18:30:33.225334
fraud-detection,ELEVATED,2,0.87783,6,2026-06-29 18:30:29.242132
fraud-detection,ELEVATED,2,0.8863,6,2026-06-29 18:30:15.073507
fraud-detection,ELEVATED,2,0.90041,7,2026-06-29 18:29:44.453381
fraud-detection,ELEVATED,2,0.91092,6,2026-06-29 18:29:38.430268
fraud-detection,ELEVATED,2,0.91376,5,2026-06-29 18:29:34.343481
fraud-detection,ELEVATED,2,0.8885,6,2026-06-29 18:28:47.347822
fraud-detection,ELEVATED,2,0.90926,10,2026-06-29 18:28:09.043423
fraud-detection,ELEVATED,2,0.89435,11,2026-06-29 18:28:00.829489
fraud-detection,ELEVATED,2,0.89761,10,2026-06-29 18:27:59.014946
fraud-detection,ELEVATED,2,0.9007,9,2026-06-29 18:27:57.007697
fraud-detection,ELEVATED,2,0.91133,8,2026-06-29 18:27:48.749597
fraud-detection,ELEVATED,2,0.9203,8,2026-06-29 18:27:44.743685
fraud-detection,ELEVATED,2,0.92361,7,2026-06-29 18:27:36.586491
fraud-detection,ELEVATED,2,0.91407,10,2026-06-29 18:27:20.394508
fraud-detection,ELEVATED,2,0.91754,9,2026-06-29 18:27:18.451592
fraud-detection,ELEVATED,2,0.91281,8,2026-06-29 18:27:12.254487
fraud-detection,ELEVATED,2,0.90153,7,2026-06-29 18:27:08.202577
fraud-detection,ELEVATED,2,0.8961,7,2026-06-29 18:27:02.368172
fraud-detection,ELEVATED,2,0.9016,6,2026-06-29 18:26:48.014454
fraud-detection,ELEVATED,2,0.91612,8,2026-06-29 18:26:35.776979
fraud-detection,ELEVATED,2,0.91784,7,2026-06-29 18:26:33.774797
fraud-detection,ELEVATED,2,0.91602,6,2026-06-29 18:26:31.899586
fraud-detection,ELEVATED,2,0.91004,5,2026-06-29 18:26:21.658009
fraud-detection,ELEVATED,2,0.93333,6,2026-06-29 18:26:03.350358
fraud-detection,ELEVATED,2,0.95305,6,2026-06-29 18:25:45.178001
fraud-detection,ELEVATED,2,0.92278,6,2026-06-29 18:25:41.076698
fraud-detection,ELEVATED,2,0.92775,6,2026-06-29 18:25:37.043239
fraud-detection,ELEVATED,2,0.92389,7,2026-06-29 18:25:18.769812
fraud-detection,ELEVATED,2,0.90866,8,2026-06-29 18:25:06.649536
fraud-detection,ELEVATED,2,0.90591,7,2026-06-29 18:25:00.450825
fraud-detection,ELEVATED,2,0.88186,9,2026-06-29 18:24:44.198219
fraud-detection,ELEVATED,2,0.87835,10,2026-06-29 18:24:40.163393
fraud-detection,ELEVATED,2,0.87603,12,2026-06-29 18:24:30.077395
fraud-detection,ELEVATED,2,0.87411,11,2026-06-29 18:24:28.092877
fraud-detection,ELEVATED,2,0.8716,11,2026-06-29 18:24:16.075728
fraud-detection,ELEVATED,2,0.87222,10,2026-06-29 18:24:11.754544
fraud-detection,ELEVATED,2,0.87602,11,2026-06-29 18:23:53.545774
fraud-detection,ELEVATED,2,0.87876,10,2026-06-29 18:23:51.395690
fraud-detection,ELEVATED,2,0.87779,9,2026-06-29 18:23:45.356498
fraud-detection,ELEVATED,2,0.88554,8,2026-06-29 18:23:43.275849
fraud-detection,ELEVATED,2,0.89636,7,2026-06-29 18:23:41.281708
fraud-detection,ELEVATED,2,0.90387,6,2026-06-29 18:23:37.285843
fraud-detection,ELEVATED,2,0.90878,5,2026-06-29 18:23:35.265455
fraud-detection,ELEVATED,2,0.91722,5,2026-06-29 18:23:16.893013
fraud-detection,ELEVATED,2,0.91387,6,2026-06-29 18:22:56.563749
fraud-detection,ELEVATED,2,0.92068,5,2026-06-29 18:22:54.580743
fraud-detection,ELEVATED,2,0.91863,7,2026-06-29 18:22:26.360327
fraud-detection,ELEVATED,2,0.91796,7,2026-06-29 18:22:22.253052
fraud-detection,ELEVATED,2,0.88743,8,2026-06-29 18:22:11.996008
fraud-detection,ELEVATED,2,0.87849,7,2026-06-29 18:22:07.901535
fraud-detection,ELEVATED,2,0.88053,7,2026-06-29 18:21:51.722580
fraud-detection,ELEVATED,2,0.86413,7,2026-06-29 18:21:45.671929
fraud-detection,ELEVATED,2,0.87385,6,2026-06-29 18:21:41.546875
fraud-detection,ELEVATED,2,0.86542,6,2026-06-29 18:21:25.363131
fraud-detection,ELEVATED,2,0.87762,6,2026-06-29 18:21:21.368414
fraud-detection,ELEVATED,2,0.88068,5,2026-06-29 18:21:19.382061
fraud-detection,ELEVATED,2,0.89379,10,2026-06-29 18:20:57.111844
fraud-detection,ELEVATED,2,0.88492,11,2026-06-29 18:20:48.936303
fraud-detection,ELEVATED,2,0.88921,13,2026-06-29 18:20:28.651804
fraud-detection,ELEVATED,2,0.88255,13,2026-06-29 18:20:22.546098
fraud-detection,ELEVATED,2,0.87873,13,2026-06-29 18:20:18.511343
fraud-detection,ELEVATED,2,0.87263,13,2026-06-29 18:20:12.486026
fraud-detection,ELEVATED,2,0.85879,14,2026-06-29 18:20:05.979070
fraud-detection,ELEVATED,2,0.86138,13,2026-06-29 18:20:03.970952
fraud-detection,ELEVATED,2,0.86146,12,2026-06-29 18:20:01.942739
fraud-detection,ELEVATED,2,0.86408,11,2026-06-29 18:19:58.078708
fraud-detection,ELEVATED,2,0.86124,11,2026-06-29 18:19:53.751280
fraud-detection,ELEVATED,2,0.86099,11,2026-06-29 18:19:51.688782
fraud-detection,ELEVATED,2,0.87037,11,2026-06-29 18:19:47.656232
fraud-detection,ELEVATED,2,0.87207,10,2026-06-29 18:19:32.876594
fraud-detection,ELEVATED,2,0.87119,9,2026-06-29 18:19:28.851797
fraud-detection,ELEVATED,2,0.86436,8,2026-06-29 18:19:24.759794
fraud-detection,ELEVATED,2,0.86464,7,2026-06-29 18:19:20.734074
fraud-detection,ELEVATED,2,0.86375,8,2026-06-29 18:19:14.663773
fraud-detection,ELEVATED,2,0.88069,8,2026-06-29 18:19:10.621646
fraud-detection,ELEVATED,2,0.88345,8,2026-06-29 18:19:06.688486
fraud-detection,ELEVATED,2,0.87781,8,2026-06-29 18:18:54.493524
fraud-detection,ELEVATED,2,0.87529,7,2026-06-29 18:18:52.444757
fraud-detection,ELEVATED,2,0.88655,6,2026-06-29 18:18:48.402050
fraud-detection,ELEVATED,2,0.88633,9,2026-06-29 18:18:18.067694
fraud-detection,ELEVATED,2,0.88051,8,2026-06-29 18:18:16.051615
fraud-detection,ELEVATED,2,0.89049,7,2026-06-29 18:18:13.994308
fraud-detection,ELEVATED,2,0.87931,7,2026-06-29 18:18:09.958825
fraud-detection,ELEVATED,2,0.88941,8,2026-06-29 18:17:57.814202
fraud-detection,ELEVATED,2,0.89263,8,2026-06-29 18:17:45.683943
fraud-detection,ELEVATED,2,0.88083,7,2026-06-29 18:17:41.475865
fraud-detection,ELEVATED,2,0.86948,6,2026-06-29 18:17:37.466879
fraud-detection,ELEVATED,2,0.87236,5,2026-06-29 18:17:35.461340
fraud-detection,ELEVATED,2,0.904,7,2026-06-29 18:17:13.262352
fraud-detection,ELEVATED,2,0.90683,6,2026-06-29 18:17:09.168455
fraud-detection,ELEVATED,2,0.90902,5,2026-06-29 18:16:59.070481
fraud-detection,ELEVATED,2,0.89836,5,2026-06-29 18:16:57.059911
fraud-detection,ELEVATED,2,0.8873,6,2026-06-29 18:16:34.786298
fraud-detection,ELEVATED,2,0.8753,5,2026-06-29 18:16:28.635973
fraud-detection,ELEVATED,2,0.88544,5,2026-06-29 18:16:16.518870
fraud-detection,ELEVATED,2,0.87452,5,2026-06-29 18:15:58.312509
fraud-detection,ELEVATED,2,0.9371,5,2026-06-29 18:15:19.480404
fraud-detection,ELEVATED,2,0.90732,5,2026-06-29 18:15:00.990759
fraud-detection,ELEVATED,2,0.90611,7,2026-06-29 18:14:26.566303
fraud-detection,ELEVATED,2,0.904,7,2026-06-29 18:14:20.425244
fraud-detection,ELEVATED,2,0.90577,7,2026-06-29 18:14:09.940883
fraud-detection,ELEVATED,2,0.91927,9,2026-06-29 18:13:47.703186
fraud-detection,ELEVATED,2,0.92175,8,2026-06-29 18:13:37.503975
fraud-detection,ELEVATED,2,0.92581,7,2026-06-29 18:13:35.477400
fraud-detection,ELEVATED,2,0.9212,6,2026-06-29 18:13:31.442467
fraud-detection,ELEVATED,2,0.93193,6,2026-06-29 18:13:21.314795
fraud-detection,ELEVATED,2,0.9183,6,2026-06-29 18:13:17.270554
fraud-detection,ELEVATED,2,0.92291,7,2026-06-29 18:13:03.155568
fraud-detection,ELEVATED,2,0.92038,6,2026-06-29 18:13:01.230451
fraud-detection,ELEVATED,2,0.90922,6,2026-06-29 18:12:48.992064
fraud-detection,ELEVATED,2,0.89476,7,2026-06-29 18:12:24.551063
fraud-detection,ELEVATED,2,0.89538,6,2026-06-29 18:12:18.475935
fraud-detection,ELEVATED,2,0.9049,5,2026-06-29 18:12:14.421397
fraud-detection,ELEVATED,2,0.88445,8,2026-06-29 18:10:14.728648
fraud-detection,ELEVATED,2,0.87951,7,2026-06-29 18:10:04.694083
fraud-detection,ELEVATED,2,0.88682,9,2026-06-29 18:09:56.514393
fraud-detection,ELEVATED,2,0.89431,9,2026-06-29 18:09:38.232493
fraud-detection,ELEVATED,2,0.89785,11,2026-06-29 18:09:22.095268
fraud-detection,ELEVATED,2,0.89647,11,2026-06-29 18:09:20.120207
fraud-detection,ELEVATED,2,0.90066,10,2026-06-29 18:09:18.009861
fraud-detection,ELEVATED,2,0.90862,9,2026-06-29 18:09:15.887416
fraud-detection,ELEVATED,2,0.9085,10,2026-06-29 18:09:03.798385
fraud-detection,ELEVATED,2,0.90615,10,2026-06-29 18:08:59.681953
fraud-detection,ELEVATED,2,0.91534,10,2026-06-29 18:08:57.666954
fraud-detection,ELEVATED,2,0.90997,9,2026-06-29 18:08:45.459549
fraud-detection,ELEVATED,2,0.90743,8,2026-06-29 18:08:37.199551
fraud-detection,ELEVATED,2,0.89644,7,2026-06-29 18:08:35.179961
fraud-detection,ELEVATED,2,0.89306,7,2026-06-29 18:08:25.069315
fraud-detection,ELEVATED,2,0.87853,6,2026-06-29 18:08:21.057012
fraud-detection,ELEVATED,2,0.8808,5,2026-06-29 18:08:14.983810
fraud-detection,ELEVATED,2,0.90608,5,2026-06-29 18:07:34.252345
fraud-detection,ELEVATED,2,0.88782,8,2026-06-29 18:07:05.932858
fraud-detection,ELEVATED,2,0.87494,7,2026-06-29 18:06:55.691390
fraud-detection,ELEVATED,2,0.88515,6,2026-06-29 18:06:41.393734
fraud-detection,ELEVATED,2,0.86718,5,2026-06-29 18:06:38.876937
fraud-detection,ELEVATED,2,0.8795,6,2026-06-29 17:57:27.302299
fraud-detection,ELEVATED,2,0.89312,5,2026-06-29 17:57:23.225670
fraud-detection,ELEVATED,2,0.89615,6,2026-06-29 17:57:07.048574
fraud-detection,ELEVATED,2,0.86737,7,2026-06-29 17:56:46.828454
fraud-detection,ELEVATED,2,0.87282,6,2026-06-29 17:56:42.782918
fraud-detection,ELEVATED,2,0.88931,7,2026-06-29 17:56:28.521651
fraud-detection,ELEVATED,2,0.88509,7,2026-06-29 17:56:18.469603
fraud-detection,ELEVATED,2,0.86839,7,2026-06-29 17:56:08.292987
fraud-detection,ELEVATED,2,0.87977,6,2026-06-29 17:55:58.118623
fraud-detection,ELEVATED,2,0.8939,5,2026-06-29 17:55:55.976791
fraud-detection,ELEVATED,2,0.92556,7,2026-06-29 17:55:41.808830
fraud-detection,ELEVATED,2,0.92473,6,2026-06-29 17:55:31.485330
fraud-detection,ELEVATED,2,0.91782,5,2026-06-29 17:55:25.461567
fraud-detection,ELEVATED,2,0.93123,6,2026-06-29 17:55:13.328956
fraud-detection,ELEVATED,2,0.93465,6,2026-06-29 17:54:48.991968
fraud-detection,ELEVATED,2,0.92846,5,2026-06-29 17:54:44.979732
fraud-detection,ELEVATED,2,0.91875,6,2026-06-29 17:54:16.317718
fraud-detection,ELEVATED,2,0.91544,5,2026-06-29 17:54:14.284188
fraud-detection,ELEVATED,2,0.91986,5,2026-06-29 17:54:04.127190
fraud-detection,ELEVATED,2,0.92895,6,2026-06-29 17:53:27.471898
fraud-detection,ELEVATED,2,0.93384,5,2026-06-29 17:53:21.370916
fraud-detection,ELEVATED,2,0.90682,5,2026-06-29 17:53:07.192209
fraud-detection,ELEVATED,2,0.90786,5,2026-06-29 17:52:42.777524
fraud-detection,ELEVATED,2,0.91582,5,2026-06-29 17:52:38.730957
fraud-detection,ELEVATED,2,0.91065,6,2026-06-29 17:52:16.548823
fraud-detection,ELEVATED,2,0.9268,5,2026-06-29 17:52:12.619415
fraud-detection,ELEVATED,2,0.92428,6,2026-06-29 17:51:45.908313
fraud-detection,ELEVATED,2,0.91662,5,2026-06-29 17:51:39.625276
fraud-detection,ELEVATED,2,0.88645,13,2026-06-29 17:51:23.040407
fraud-detection,ELEVATED,2,0.89057,12,2026-06-29 17:51:16.871205
fraud-detection,ELEVATED,2,0.88344,11,2026-06-29 17:51:02.690006
fraud-detection,ELEVATED,2,0.87187,10,2026-06-29 17:51:00.423398
fraud-detection,ELEVATED,2,0.87683,9,2026-06-29 17:50:35.965890
fraud-detection,ELEVATED,2,0.86935,8,2026-06-29 17:50:35.899312
fraud-detection,ELEVATED,2,0.87306,7,2026-06-29 17:50:35.868807
fraud-detection,ELEVATED,2,0.86932,6,2026-06-29 17:50:35.752759
fraud-detection,ELEVATED,2,0.85008,5,2026-06-29 17:50:35.670134
fraud-detection,ELEVATED,2,0.915,7,2026-06-29 16:35:09.495938
fraud-detection,ELEVATED,2,0.89431,7,2026-06-29 16:34:59.190635
fraud-detection,ELEVATED,2,0.92046,8,2026-06-29 16:34:36.833941
fraud-detection,ELEVATED,2,0.90286,8,2026-06-29 16:34:32.694595
fraud-detection,ELEVATED,2,0.8948,7,2026-06-29 16:34:30.880240
fraud-detection,ELEVATED,2,0.90097,6,2026-06-29 16:34:24.517953
fraud-detection,ELEVATED,2,0.90698,5,2026-06-29 16:34:22.571600
fraud-detection,ELEVATED,2,0.8801,6,2026-06-29 16:34:04.316604
fraud-detection,ELEVATED,2,0.88524,5,2026-06-29 16:33:43.979465
fraud-detection,ELEVATED,2,0.85154,5,2026-06-29 16:33:37.919386
fraud-detection,ELEVATED,2,0.9186,5,2026-06-29 16:32:39.143941
fraud-detection,ELEVATED,2,0.93676,5,2026-06-29 16:32:27.036856
fraud-detection,ELEVATED,2,0.94906,5,2026-06-29 16:32:00.994248
fraud-detection,ELEVATED,2,0.94816,5,2026-06-29 16:31:27.801607
fraud-detection,ELEVATED,2,0.93274,7,2026-06-29 16:31:09.542792
fraud-detection,ELEVATED,2,0.93142,6,2026-06-29 16:30:37.092938
fraud-detection,ELEVATED,2,0.93398,5,2026-06-29 16:30:30.933573
fraud-detection,ELEVATED,2,0.88611,7,2026-06-29 16:29:10.086339
fraud-detection,ELEVATED,2,0.88122,6,2026-06-29 16:28:57.658413
fraud-detection,ELEVATED,2,0.86572,5,2026-06-29 16:28:55.621370
fraud-detection,ELEVATED,2,0.87662,5,2026-06-29 16:28:10.485836
fraud-detection,ELEVATED,2,0.89442,5,2026-06-29 16:27:29.608516
fraud-detection,ELEVATED,2,0.9595,1,2026-06-29 16:27:07.337868
fraud-detection,ELEVATED,2,0.9548,4,2026-06-29 16:26:57.101788
fraud-detection,ELEVATED,2,0.9657,3,2026-06-29 16:26:42.866718
fraud-detection,ELEVATED,2,0.90893,6,2026-06-29 16:25:50.033448
fraud-detection,ELEVATED,2,0.90406,5,2026-06-29 16:25:48.045734
fraud-detection,ELEVATED,2,0.90296,5,2026-06-29 16:25:43.940272
fraud-detection,ELEVATED,2,0.95107,3,2026-06-29 16:24:29.212920
fraud-detection,ELEVATED,2,0.9562,2,2026-06-29 16:24:25.165550
fraud-detection,ELEVATED,2,0.89616,8,2026-06-29 16:21:59.126876
fraud-detection,ELEVATED,2,0.90556,7,2026-06-29 16:21:47.013303
fraud-detection,ELEVATED,2,0.91747,7,2026-06-29 16:21:30.817035
fraud-detection,ELEVATED,2,0.91001,7,2026-06-29 16:21:26.790374
fraud-detection,ELEVATED,2,0.90868,6,2026-06-29 16:21:24.938698
fraud-detection,ELEVATED,2,0.90094,5,2026-06-29 16:21:16.642845
fraud-detection,ELEVATED,2,0.91302,6,2026-06-29 16:21:04.495818
fraud-detection,ELEVATED,2,0.90733,7,2026-06-29 16:21:00.476028
fraud-detection,ELEVATED,2,0.89887,6,2026-06-29 16:20:40.200949
fraud-detection,ELEVATED,2,0.8805,5,2026-06-29 16:20:29.721934
fraud-detection,ELEVATED,2,0.87667,6,2026-06-29 16:20:15.652836
fraud-detection,ELEVATED,2,0.88394,7,2026-06-29 16:20:05.406253
fraud-detection,ELEVATED,2,0.88815,6,2026-06-29 16:20:03.839201
fraud-detection,ELEVATED,2,0.89744,5,2026-06-29 16:20:01.454149
fraud-detection,ELEVATED,2,0.91434,5,2026-06-29 16:19:28.990668
fraud-detection,ELEVATED,2,0.88569,8,2026-06-29 16:17:59.751054
fraud-detection,ELEVATED,2,0.88677,7,2026-06-29 16:17:55.690351
fraud-detection,ELEVATED,2,0.89281,7,2026-06-29 16:17:45.755535
fraud-detection,ELEVATED,2,0.88669,7,2026-06-29 16:17:37.295557
fraud-detection,ELEVATED,2,0.87872,6,2026-06-29 16:17:35.316444
fraud-detection,ELEVATED,2,0.8735,5,2026-06-29 16:17:31.195829
fraud-detection,ELEVATED,2,0.8699,5,2026-06-29 16:17:25.203920
fraud-detection,ELEVATED,2,0.92077,6,2026-06-29 16:16:06.420824
fraud-detection,ELEVATED,2,0.91951,7,2026-06-29 16:15:47.778843
fraud-detection,ELEVATED,2,0.89649,7,2026-06-29 16:15:41.590697
fraud-detection,ELEVATED,2,0.89575,10,2026-06-29 16:15:15.044449
fraud-detection,ELEVATED,2,0.90338,9,2026-06-29 16:15:12.969563
fraud-detection,ELEVATED,2,0.89809,8,2026-06-29 16:15:11.105317
fraud-detection,ELEVATED,2,0.89184,8,2026-06-29 16:15:01.009404
fraud-detection,ELEVATED,2,0.90374,7,2026-06-29 16:14:48.317969
fraud-detection,ELEVATED,2,0.88887,6,2026-06-29 16:14:44.289170
fraud-detection,ELEVATED,2,0.90664,5,2026-06-29 16:14:30.303927
fraud-detection,ELEVATED,2,0.89905,11,2026-06-29 16:13:22.852450
fraud-detection,ELEVATED,2,0.90453,10,2026-06-29 16:13:16.788123
fraud-detection,ELEVATED,2,0.91603,10,2026-06-29 16:13:08.716645
fraud-detection,ELEVATED,2,0.91024,10,2026-06-29 16:12:54.579013
fraud-detection,ELEVATED,2,0.91878,9,2026-06-29 16:12:52.587103
fraud-detection,ELEVATED,2,0.90868,11,2026-06-29 16:12:44.485113
fraud-detection,ELEVATED,2,0.90054,11,2026-06-29 16:12:34.401549
fraud-detection,ELEVATED,2,0.89742,10,2026-06-29 16:12:32.074344
fraud-detection,ELEVATED,2,0.89394,9,2026-06-29 16:12:29.906952
fraud-detection,ELEVATED,2,0.88861,9,2026-06-29 16:12:25.880452
fraud-detection,ELEVATED,2,0.8908,8,2026-06-29 16:12:23.773317
fraud-detection,ELEVATED,2,0.91224,8,2026-06-29 16:12:13.670642
fraud-detection,ELEVATED,2,0.90534,8,2026-06-29 16:12:05.604132
fraud-detection,ELEVATED,2,0.91423,7,2026-06-29 16:11:51.434531
fraud-detection,ELEVATED,2,0.91855,6,2026-06-29 16:11:49.680736
fraud-detection,ELEVATED,2,0.92402,5,2026-06-29 16:11:48.671337
fraud-detection,ELEVATED,2,0.93798,5,2026-06-29 16:11:38.819012
fraud-detection,ELEVATED,2,0.93548,6,2026-06-29 16:11:28.961131
fraud-detection,ELEVATED,2,0.93968,5,2026-06-29 16:11:16.422366
fraud-detection,ELEVATED,2,0.90028,6,2026-06-29 16:11:07.973326
fraud-detection,ELEVATED,2,0.88243,11,2026-06-29 16:10:39.264708
fraud-detection,ELEVATED,2,0.87376,10,2026-06-29 16:10:37.235717
fraud-detection,ELEVATED,2,0.87046,9,2026-06-29 16:10:33.194857
fraud-detection,ELEVATED,2,0.87328,10,2026-06-29 16:10:14.974355
fraud-detection,ELEVATED,2,0.89365,11,2026-06-29 16:10:10.944390
fraud-detection,ELEVATED,2,0.89576,10,2026-06-29 16:10:04.850860
fraud-detection,ELEVATED,2,0.90554,9,2026-06-29 16:10:00.670694
fraud-detection,ELEVATED,2,0.90514,8,2026-06-29 16:09:58.584848
fraud-detection,ELEVATED,2,0.91266,7,2026-06-29 16:09:56.573283
fraud-detection,ELEVATED,2,0.92462,6,2026-06-29 16:09:54.507011
fraud-detection,ELEVATED,2,0.94087,7,2026-06-29 16:09:44.385431
fraud-detection,ELEVATED,2,0.91756,9,2026-06-29 16:09:30.246592
fraud-detection,ELEVATED,2,0.92327,9,2026-06-29 16:09:20.168754
fraud-detection,ELEVATED,2,0.9212,9,2026-06-29 16:09:14.066797
fraud-detection,ELEVATED,2,0.91602,9,2026-06-29 16:09:12.004578
fraud-detection,ELEVATED,2,0.91762,11,2026-06-29 16:08:53.742200
fraud-detection,ELEVATED,2,0.91616,10,2026-06-29 16:08:49.254887
fraud-detection,ELEVATED,2,0.91219,9,2026-06-29 16:08:43.118304
fraud-detection,ELEVATED,2,0.90628,8,2026-06-29 16:08:41.049216
fraud-detection,ELEVATED,2,0.90354,8,2026-06-29 16:08:30.887234
fraud-detection,ELEVATED,2,0.9091,8,2026-06-29 16:08:24.825061
fraud-detection,ELEVATED,2,0.91627,8,2026-06-29 16:08:14.355679
fraud-detection,ELEVATED,2,0.90873,7,2026-06-29 16:08:12.422063
fraud-detection,ELEVATED,2,0.90805,6,2026-06-29 16:08:08.334316
fraud-detection,ELEVATED,2,0.88195,6,2026-06-29 16:08:06.404650
fraud-detection,ELEVATED,2,0.88016,5,2026-06-29 16:07:58.216510
fraud-detection,ELEVATED,2,0.8929,5,2026-06-29 16:07:31.845290
fraud-detection,ELEVATED,2,0.92546,5,2026-06-29 16:07:29.853138
fraud-detection,ELEVATED,2,0.91858,5,2026-06-29 16:07:17.536389
fraud-detection,ELEVATED,2,0.8986,5,2026-06-29 16:07:07.415529
