user_id,amount,location,timestamp,amount_scaled,risk_score,fraud_prediction,fraud_probability
680,1944.0,UK,2026-05-14 19:06:47.643875,0.1944,0.1944,0,0.0
410,8183.0,UK,2026-05-14 19:06:49.663621,0.8183,0.8183,1,1.0
348,3252.0,UK,2026-05-14 19:06:51.681029,0.3252,0.3252,0,0.0
916,2493.0,UK,2026-05-14 19:06:53.699790,0.2493,0.2493,0,0.0
625,9721.0,UK,2026-05-14 19:06:55.716355,0.9721,0.9721,1,1.0
575,4652.0,IN,2026-05-14 19:06:57.737687,0.4652,0.4652,0,0.0
538,1648.0,UK,2026-05-14 19:06:59.757955,0.1648,0.1648,0,0.0
209,2949.0,IN,2026-05-14 19:07:01.775990,0.2949,0.2949,0,0.0
483,6417.0,IN,2026-05-14 19:07:03.797321,0.6417,0.6417,0,0.0
590,6363.0,UK,2026-05-14 19:07:05.814774,0.6363,0.6363,0,0.0
356,5453.0,IN,2026-05-14 19:07:07.834791,0.5453,0.5453,0,0.0
882,5195.0,US,2026-05-14 19:07:09.852789,0.5195,0.5195,0,0.0
896,1610.0,UK,2026-05-14 19:07:11.874887,0.161,0.161,0,0.0
167,8051.0,IN,2026-05-14 19:07:13.893945,0.8051,0.8051,1,0.96
709,8560.0,UK,2026-05-14 19:07:15.914903,0.856,0.856,1,1.0
17,6912.0,UK,2026-05-14 19:07:17.937852,0.6912,0.6912,0,0.0
62,7881.0,UK,2026-05-14 19:07:19.955263,0.7881,0.7881,1,0.51
624,5990.0,UK,2026-05-14 19:07:21.977753,0.599,0.599,0,0.0
940,919.0,UK,2026-05-14 19:07:23.998447,0.0919,0.0919,0,0.0
701,2890.0,US,2026-05-14 19:07:26.023309,0.289,0.289,0,0.0
531,4865.0,IN,2026-05-14 19:07:28.043347,0.4865,0.4865,0,0.0
465,3635.0,UK,2026-05-14 19:07:30.070347,0.3635,0.3635,0,0.0
739,1421.0,US,2026-05-14 19:07:32.090619,0.1421,0.1421,0,0.0
109,5237.0,IN,2026-05-14 19:07:34.123132,0.5237,0.5237,0,0.0
961,7415.0,US,2026-05-14 19:07:36.146806,0.7415,0.7415,1,0.51
260,7307.0,IN,2026-05-14 19:07:38.172903,0.7307,0.7307,1,0.51
760,8219.0,US,2026-05-14 19:07:40.195566,0.8219,0.8219,1,1.0
69,6814.0,IN,2026-05-14 19:07:42.217478,0.6814,0.6814,0,0.0
408,554.0,IN,2026-05-14 19:07:44.240047,0.0554,0.0554,0,0.0
902,2839.0,UK,2026-05-14 19:07:46.260534,0.2839,0.2839,0,0.0
390,6667.0,UK,2026-05-14 19:07:48.278397,0.6667,0.6667,0,0.0
878,1332.0,IN,2026-05-14 19:07:50.299854,0.1332,0.1332,0,0.0
934,6017.0,US,2026-05-14 19:07:52.316518,0.6017,0.6017,0,0.0
573,9421.0,US,2026-05-14 19:07:54.336469,0.9421,0.9421,1,1.0
656,9576.0,IN,2026-05-14 19:07:56.357624,0.9576,0.9576,1,1.0
948,7404.0,US,2026-05-14 19:07:58.382272,0.7404,0.7404,1,0.51
635,4530.0,US,2026-05-14 19:08:00.400585,0.453,0.453,0,0.0
595,3492.0,IN,2026-05-14 19:08:02.419204,0.3492,0.3492,0,0.0
759,274.0,US,2026-05-14 19:08:04.438075,0.0274,0.0274,0,0.0
831,1437.0,US,2026-05-14 19:08:06.455510,0.1437,0.1437,0,0.0
459,3617.0,UK,2026-05-14 19:08:08.474000,0.3617,0.3617,0,0.0
761,3812.0,IN,2026-05-14 19:08:10.492725,0.3812,0.3812,0,0.0
639,6639.0,UK,2026-05-14 19:08:12.511150,0.6639,0.6639,0,0.0
294,2304.0,UK,2026-05-14 19:08:14.529881,0.2304,0.2304,0,0.0
231,9765.0,UK,2026-05-14 19:08:16.547959,0.9765,0.9765,1,1.0
394,5869.0,IN,2026-05-14 19:08:18.566859,0.5869,0.5869,0,0.0
737,3871.0,IN,2026-05-14 19:08:20.588587,0.3871,0.3871,0,0.0
499,187.0,UK,2026-05-14 19:08:22.610881,0.0187,0.0187,0,0.0
352,2232.0,UK,2026-05-14 19:08:24.630350,0.2232,0.2232,0,0.0
35,3140.0,UK,2026-05-14 19:08:26.672854,0.314,0.314,0,0.0
539,1966.0,US,2026-05-14 19:08:28.691355,0.1966,0.1966,0,0.0
28,6722.0,UK,2026-05-14 19:08:30.710082,0.6722,0.6722,0,0.0
226,3351.0,UK,2026-05-14 19:08:32.726655,0.3351,0.3351,0,0.0
938,2082.0,IN,2026-05-14 19:08:34.747299,0.2082,0.2082,0,0.0
264,9473.0,IN,2026-05-14 19:08:36.777368,0.9473,0.9473,1,1.0
782,4376.0,IN,2026-05-14 19:08:38.801531,0.4376,0.4376,0,0.0
569,3589.0,US,2026-05-14 19:08:40.818782,0.3589,0.3589,0,0.0
630,9838.0,US,2026-05-14 19:08:42.838181,0.9838,0.9838,1,1.0
119,4092.0,UK,2026-05-14 19:08:44.855519,0.4092,0.4092,0,0.0
952,4938.0,UK,2026-05-14 19:08:46.872834,0.4938,0.4938,0,0.0
557,1645.0,US,2026-05-14 19:08:48.888904,0.1645,0.1645,0,0.0
828,5133.0,US,2026-05-14 19:08:50.912300,0.5133,0.5133,0,0.0
517,6328.0,UK,2026-05-14 19:08:52.929461,0.6328,0.6328,0,0.0
422,7388.0,IN,2026-05-14 19:08:54.951258,0.7388,0.7388,1,0.51
137,7307.0,IN,2026-05-14 19:08:56.971762,0.7307,0.7307,1,0.51
237,9703.0,US,2026-05-14 19:08:59.017286,0.9703,0.9703,1,1.0
9,3945.0,IN,2026-05-14 19:09:01.033899,0.3945,0.3945,0,0.0
686,5101.0,US,2026-05-14 19:09:03.056354,0.5101,0.5101,0,0.0
810,5358.0,US,2026-05-14 19:09:05.074185,0.5358,0.5358,0,0.0
105,8038.0,UK,2026-05-14 19:09:07.100812,0.8038,0.8038,1,0.96
42,7652.0,IN,2026-05-14 19:09:09.151883,0.7652,0.7652,1,0.51
51,4208.0,IN,2026-05-14 19:09:11.171784,0.4208,0.4208,0,0.0
928,2200.0,IN,2026-05-14 19:09:13.195187,0.22,0.22,0,0.0
963,5572.0,UK,2026-05-14 19:09:15.217954,0.5572,0.5572,0,0.0
384,9146.0,UK,2026-05-14 19:09:17.240688,0.9146,0.9146,1,1.0
68,7277.0,IN,2026-05-14 19:09:19.258001,0.7277,0.7277,1,0.51
277,8928.0,US,2026-05-14 19:09:21.278052,0.8928,0.8928,1,1.0
225,9545.0,US,2026-05-14 19:09:23.299023,0.9545,0.9545,1,1.0
939,670.0,IN,2026-05-14 19:09:25.328229,0.067,0.067,0,0.0
667,774.0,US,2026-05-14 19:09:27.349830,0.0774,0.0774,0,0.0
750,7538.0,IN,2026-05-14 19:09:29.366941,0.7538,0.7538,1,0.51
669,1815.0,US,2026-05-14 19:09:31.387107,0.1815,0.1815,0,0.0
524,2101.0,UK,2026-05-14 19:09:33.408165,0.2101,0.2101,0,0.0
81,7120.0,IN,2026-05-14 19:09:35.428569,0.712,0.712,0,0.38
133,8777.0,UK,2026-05-14 19:09:37.447541,0.8777,0.8777,1,1.0
241,6905.0,UK,2026-05-14 19:09:39.474883,0.6905,0.6905,0,0.0
155,6757.0,IN,2026-05-14 19:09:41.499812,0.6757,0.6757,0,0.0
828,7379.0,IN,2026-05-14 19:09:43.523370,0.7379,0.7379,1,0.51
551,2834.0,US,2026-05-14 19:09:45.541348,0.2834,0.2834,0,0.0
475,8866.0,US,2026-05-14 19:09:47.561211,0.8866,0.8866,1,1.0
837,3194.0,US,2026-05-14 19:09:49.581379,0.3194,0.3194,0,0.0
999,7101.0,UK,2026-05-14 19:09:51.602759,0.7101,0.7101,0,0.0
765,1709.0,US,2026-05-14 19:09:53.621238,0.1709,0.1709,0,0.0
981,8663.0,US,2026-05-14 19:09:55.643165,0.8663,0.8663,1,1.0
315,3840.0,UK,2026-05-14 19:09:57.664900,0.384,0.384,0,0.0
944,1073.0,IN,2026-05-14 19:09:59.688821,0.1073,0.1073,0,0.0
700,8863.0,IN,2026-05-14 19:10:01.717329,0.8863,0.8863,1,1.0
525,8546.0,US,2026-05-14 19:10:03.733852,0.8546,0.8546,1,1.0
227,7811.0,UK,2026-05-14 19:10:05.752909,0.7811,0.7811,1,1.0
571,9771.0,US,2026-05-14 19:10:07.772874,0.9771,0.9771,1,1.0
640,1472.0,IN,2026-05-14 19:10:09.789789,0.1472,0.1472,0,0.0
215,2478.0,US,2026-05-14 19:10:11.809345,0.2478,0.2478,0,0.0
566,4367.0,UK,2026-05-14 19:10:13.834390,0.4367,0.4367,0,0.0
90,9620.0,US,2026-05-14 19:10:15.855410,0.962,0.962,1,1.0
443,2966.0,IN,2026-05-14 19:10:17.881426,0.2966,0.2966,0,0.0
549,2234.0,US,2026-05-14 19:10:19.899513,0.2234,0.2234,0,0.0
971,2871.0,US,2026-05-14 19:10:21.916623,0.2871,0.2871,0,0.0
302,9719.0,UK,2026-05-14 19:10:23.937743,0.9719,0.9719,1,1.0
439,2247.0,US,2026-05-14 19:10:25.958323,0.2247,0.2247,0,0.0
965,4192.0,UK,2026-05-14 19:10:27.982954,0.4192,0.4192,0,0.0
43,2141.0,US,2026-05-14 19:10:30.014885,0.2141,0.2141,0,0.0
250,4722.0,UK,2026-05-14 19:10:32.035885,0.4722,0.4722,0,0.0
191,850.0,UK,2026-05-14 19:10:34.054236,0.085,0.085,0,0.0
151,2237.0,IN,2026-05-14 19:10:36.072133,0.2237,0.2237,0,0.0
192,123.0,US,2026-05-14 19:10:38.158982,0.0123,0.0123,0,0.0
601,4362.0,IN,2026-05-14 19:10:40.180891,0.4362,0.4362,0,0.0
650,2655.0,US,2026-05-14 19:10:42.201421,0.2655,0.2655,0,0.0
797,6371.0,US,2026-05-14 19:10:44.219315,0.6371,0.6371,0,0.0
492,4298.0,US,2026-05-14 19:10:46.238275,0.4298,0.4298,0,0.0
463,4411.0,US,2026-05-14 19:10:48.261144,0.4411,0.4411,0,0.0
790,6871.0,UK,2026-05-14 19:10:50.283519,0.6871,0.6871,0,0.0
286,6204.0,IN,2026-05-14 19:10:52.304233,0.6204,0.6204,0,0.0
645,8816.0,UK,2026-05-14 19:10:54.321818,0.8816,0.8816,1,1.0
842,4293.0,US,2026-05-14 19:10:56.345741,0.4293,0.4293,0,0.0
489,9981.0,IN,2026-05-14 19:10:58.393903,0.9981,0.9981,1,1.0
25,6785.0,UK,2026-05-14 19:11:00.419145,0.6785,0.6785,0,0.0
833,7117.0,UK,2026-05-14 19:11:02.483947,0.7117,0.7117,0,0.0
87,8385.0,US,2026-05-14 19:11:04.513123,0.8385,0.8385,1,1.0
131,9292.0,IN,2026-05-14 19:11:06.540273,0.9292,0.9292,1,1.0
66,9173.0,US,2026-05-14 19:11:08.585507,0.9173,0.9173,1,1.0
265,8806.0,UK,2026-05-14 19:11:10.605482,0.8806,0.8806,1,1.0
917,7885.0,US,2026-05-14 19:11:12.625104,0.7885,0.7885,1,1.0
969,9765.0,UK,2026-05-14 19:11:14.713402,0.9765,0.9765,1,1.0
965,9928.0,IN,2026-05-14 19:11:16.756873,0.9928,0.9928,1,1.0
280,8722.0,IN,2026-05-14 19:11:18.810242,0.8722,0.8722,1,1.0
652,1850.0,IN,2026-05-14 19:11:20.858950,0.185,0.185,0,0.0
781,4816.0,UK,2026-05-14 19:11:22.887466,0.4816,0.4816,0,0.0
28,8628.0,US,2026-05-14 19:11:24.913662,0.8628,0.8628,1,1.0
531,325.0,UK,2026-05-14 19:11:26.944837,0.0325,0.0325,0,0.0
400,6970.0,US,2026-05-14 19:11:28.973465,0.697,0.697,0,0.0
20,190.0,UK,2026-05-14 19:11:30.999827,0.019,0.019,0,0.0
434,5951.0,IN,2026-05-14 19:11:33.028855,0.5951,0.5951,0,0.0
369,9889.0,US,2026-05-14 19:11:35.049274,0.9889,0.9889,1,1.0
370,320.0,UK,2026-05-14 19:11:37.067698,0.032,0.032,0,0.0
642,1421.0,US,2026-05-14 19:11:39.095938,0.1421,0.1421,0,0.0
952,7959.0,UK,2026-05-14 19:11:41.116239,0.7959,0.7959,1,1.0
926,1854.0,US,2026-05-14 19:11:43.147533,0.1854,0.1854,0,0.0
926,794.0,US,2026-05-14 19:11:45.184230,0.0794,0.0794,0,0.0
313,3508.0,UK,2026-05-14 19:11:47.205561,0.3508,0.3508,0,0.0
251,5599.0,IN,2026-05-14 19:11:49.254182,0.5599,0.5599,0,0.0
12,7526.0,US,2026-05-14 19:11:51.280974,0.7526,0.7526,1,1.0
524,1806.0,IN,2026-05-14 19:11:53.302756,0.1806,0.1806,0,0.0
205,144.0,IN,2026-05-14 19:11:55.345755,0.0144,0.0144,0,0.0
954,3197.0,US,2026-05-14 19:11:57.375075,0.3197,0.3197,0,0.0
401,2537.0,US,2026-05-14 19:11:59.408720,0.2537,0.2537,0,0.0
653,3250.0,IN,2026-05-14 19:12:01.434231,0.325,0.325,0,0.0
59,3922.0,UK,2026-05-14 19:12:03.454921,0.3922,0.3922,0,0.0
544,1420.0,US,2026-05-14 19:12:05.481895,0.142,0.142,0,0.0
94,6657.0,US,2026-05-14 19:12:07.510905,0.6657,0.6657,0,0.0
164,4714.0,US,2026-05-14 19:12:09.531172,0.4714,0.4714,0,0.0
153,4178.0,UK,2026-05-14 19:12:11.562794,0.4178,0.4178,0,0.0
31,4601.0,IN,2026-05-14 19:12:13.591014,0.4601,0.4601,0,0.0
363,2265.0,UK,2026-05-14 19:12:15.618076,0.2265,0.2265,0,0.0
663,7042.0,UK,2026-05-14 19:12:17.668979,0.7042,0.7042,0,0.0
918,8900.0,US,2026-05-14 19:12:19.695892,0.89,0.89,1,1.0
931,4240.0,IN,2026-05-14 19:12:21.721010,0.424,0.424,0,0.0
897,2260.0,US,2026-05-14 19:12:23.748139,0.226,0.226,0,0.0
73,3447.0,IN,2026-05-14 19:12:25.778630,0.3447,0.3447,0,0.0
119,9673.0,US,2026-05-14 19:12:27.797881,0.9673,0.9673,1,1.0
818,1619.0,US,2026-05-14 19:12:29.820055,0.1619,0.1619,0,0.0
739,8662.0,IN,2026-05-14 19:12:31.851164,0.8662,0.8662,1,1.0
701,9459.0,UK,2026-05-14 19:12:33.876186,0.9459,0.9459,1,1.0
571,2668.0,US,2026-05-14 19:12:35.903308,0.2668,0.2668,0,0.0
531,579.0,UK,2026-05-14 19:12:37.920919,0.0579,0.0579,0,0.0
983,663.0,US,2026-05-14 19:12:39.951017,0.0663,0.0663,0,0.0
643,1265.0,US,2026-05-14 19:12:41.994358,0.1265,0.1265,0,0.0
348,9010.0,UK,2026-05-14 19:12:44.012935,0.901,0.901,1,1.0
32,8295.0,UK,2026-05-14 19:12:46.031655,0.8295,0.8295,1,1.0
168,8849.0,UK,2026-05-14 19:12:48.052991,0.8849,0.8849,1,1.0
903,3738.0,IN,2026-05-14 19:12:50.084538,0.3738,0.3738,0,0.0
881,3556.0,US,2026-05-14 19:12:52.137927,0.3556,0.3556,0,0.0
902,1338.0,IN,2026-05-14 19:12:54.159949,0.1338,0.1338,0,0.0
503,1312.0,UK,2026-05-14 19:12:56.179104,0.1312,0.1312,0,0.0
781,9459.0,UK,2026-05-14 19:12:58.205781,0.9459,0.9459,1,1.0
198,3155.0,UK,2026-05-14 19:13:00.230864,0.3155,0.3155,0,0.0
709,2489.0,IN,2026-05-14 19:13:02.249778,0.2489,0.2489,0,0.0
587,95.0,UK,2026-05-14 19:13:04.271883,0.0095,0.0095,0,0.0
887,3859.0,IN,2026-05-14 19:13:06.311973,0.3859,0.3859,0,0.0
533,8665.0,US,2026-05-14 19:13:08.333882,0.8665,0.8665,1,1.0
811,4772.0,US,2026-05-14 19:13:10.429750,0.4772,0.4772,0,0.0
490,1141.0,UK,2026-05-14 19:13:12.452244,0.1141,0.1141,0,0.0
428,4169.0,IN,2026-05-14 19:13:14.494789,0.4169,0.4169,0,0.0
800,1264.0,IN,2026-05-14 19:13:16.518933,0.1264,0.1264,0,0.0
495,6346.0,US,2026-05-14 19:13:18.548879,0.6346,0.6346,0,0.0
613,7596.0,IN,2026-05-14 19:13:20.591995,0.7596,0.7596,1,1.0
252,7405.0,UK,2026-05-14 19:13:22.609275,0.7405,0.7405,1,1.0
513,3363.0,US,2026-05-14 19:13:24.629716,0.3363,0.3363,0,0.0
463,2166.0,US,2026-05-14 19:13:26.661071,0.2166,0.2166,0,0.0
105,4363.0,US,2026-05-14 19:13:28.679435,0.4363,0.4363,0,0.0
253,6220.0,IN,2026-05-14 19:13:30.710724,0.622,0.622,0,0.0
25,6690.0,IN,2026-05-14 19:13:32.730099,0.669,0.669,0,0.0
767,1852.0,IN,2026-05-14 19:13:34.759767,0.1852,0.1852,0,0.0
167,7152.0,UK,2026-05-14 19:13:36.786444,0.7152,0.7152,0,0.02
776,6008.0,US,2026-05-14 19:13:38.814877,0.6008,0.6008,0,0.0
804,4377.0,US,2026-05-14 19:13:40.842185,0.4377,0.4377,0,0.0
593,61.0,UK,2026-05-14 19:13:42.861829,0.0061,0.0061,0,0.0
514,515.0,US,2026-05-14 19:13:44.880254,0.0515,0.0515,0,0.0
546,3962.0,US,2026-05-14 19:13:46.905643,0.3962,0.3962,0,0.0
394,5918.0,IN,2026-05-14 19:13:48.933871,0.5918,0.5918,0,0.0
766,1268.0,US,2026-05-14 19:13:50.960430,0.1268,0.1268,0,0.0
363,3359.0,US,2026-05-14 19:13:53.039510,0.3359,0.3359,0,0.0
340,1657.0,IN,2026-05-14 19:13:55.070845,0.1657,0.1657,0,0.0
648,1403.0,IN,2026-05-14 19:13:57.086555,0.1403,0.1403,0,0.0
819,6112.0,UK,2026-05-14 19:13:59.118011,0.6112,0.6112,0,0.0
290,2354.0,IN,2026-05-14 19:14:01.137761,0.2354,0.2354,0,0.0
200,4657.0,US,2026-05-14 19:14:03.171461,0.4657,0.4657,0,0.0
84,8886.0,IN,2026-05-14 19:14:05.201117,0.8886,0.8886,1,1.0
290,4650.0,US,2026-05-14 19:14:07.223965,0.465,0.465,0,0.0
56,3947.0,UK,2026-05-14 19:14:09.245652,0.3947,0.3947,0,0.0
263,4616.0,UK,2026-05-14 19:14:11.289771,0.4616,0.4616,0,0.0
962,8983.0,IN,2026-05-14 19:14:13.311194,0.8983,0.8983,1,1.0
651,1804.0,US,2026-05-14 19:14:15.341389,0.1804,0.1804,0,0.0
467,5760.0,US,2026-05-14 19:14:17.362924,0.576,0.576,0,0.0
632,1441.0,UK,2026-05-14 19:14:19.383479,0.1441,0.1441,0,0.0
459,8854.0,UK,2026-05-14 19:14:21.416904,0.8854,0.8854,1,1.0
827,5986.0,IN,2026-05-14 19:14:23.472614,0.5986,0.5986,0,0.0
432,5124.0,UK,2026-05-14 19:14:25.497932,0.5124,0.5124,0,0.0
730,6443.0,IN,2026-05-14 19:14:27.515435,0.6443,0.6443,0,0.0
527,8334.0,IN,2026-05-14 19:14:29.563404,0.8334,0.8334,1,1.0
838,4991.0,IN,2026-05-14 19:14:31.602624,0.4991,0.4991,0,0.0
40,1502.0,US,2026-05-14 19:14:33.634817,0.1502,0.1502,0,0.0
421,3717.0,US,2026-05-14 19:14:35.654234,0.3717,0.3717,0,0.0
120,5549.0,US,2026-05-14 19:14:37.684506,0.5549,0.5549,0,0.0
898,2421.0,IN,2026-05-14 19:14:39.709133,0.2421,0.2421,0,0.0
83,7339.0,UK,2026-05-14 19:14:41.729736,0.7339,0.7339,1,1.0
81,2515.0,IN,2026-05-14 19:14:43.746902,0.2515,0.2515,0,0.0
182,8520.0,US,2026-05-14 19:14:45.769909,0.852,0.852,1,1.0
29,6924.0,IN,2026-05-14 19:14:47.796099,0.6924,0.6924,0,0.0
243,4225.0,US,2026-05-14 19:14:49.819583,0.4225,0.4225,0,0.0
30,2425.0,UK,2026-05-14 19:14:51.846487,0.2425,0.2425,0,0.0
197,6195.0,IN,2026-05-14 19:14:53.870001,0.6195,0.6195,0,0.0
237,3311.0,IN,2026-05-14 19:14:55.900589,0.3311,0.3311,0,0.0
800,9057.0,IN,2026-05-14 19:14:57.933213,0.9057,0.9057,1,1.0
137,2330.0,UK,2026-05-14 19:14:59.960211,0.233,0.233,0,0.0
242,793.0,UK,2026-05-14 19:15:01.980249,0.0793,0.0793,0,0.0
231,268.0,US,2026-05-14 19:15:03.999299,0.0268,0.0268,0,0.0
978,5450.0,US,2026-05-14 19:15:06.027094,0.545,0.545,0,0.0
577,3372.0,IN,2026-05-14 19:15:08.046148,0.3372,0.3372,0,0.0
171,3174.0,UK,2026-05-14 19:15:10.067966,0.3174,0.3174,0,0.0
698,2635.0,UK,2026-05-14 19:15:12.093178,0.2635,0.2635,0,0.0
560,8716.0,UK,2026-05-14 19:15:14.171757,0.8716,0.8716,1,1.0
812,7348.0,UK,2026-05-14 19:15:16.199925,0.7348,0.7348,1,1.0
511,9936.0,IN,2026-05-14 19:15:18.221820,0.9936,0.9936,1,1.0
240,7084.0,UK,2026-05-14 19:15:20.250313,0.7084,0.7084,0,0.0
507,4282.0,US,2026-05-14 19:15:22.274511,0.4282,0.4282,0,0.0
987,2139.0,US,2026-05-14 19:15:24.300800,0.2139,0.2139,0,0.0
991,2484.0,US,2026-05-14 19:15:26.343549,0.2484,0.2484,0,0.0
439,6515.0,IN,2026-05-14 19:15:28.370758,0.6515,0.6515,0,0.0
927,8977.0,IN,2026-05-14 19:15:30.404523,0.8977,0.8977,1,1.0
122,7104.0,UK,2026-05-14 19:15:32.428169,0.7104,0.7104,0,0.0
138,2998.0,UK,2026-05-14 19:15:34.456791,0.2998,0.2998,0,0.0
657,3700.0,US,2026-05-14 19:15:36.479059,0.37,0.37,0,0.0
789,3182.0,US,2026-05-14 19:15:38.516127,0.3182,0.3182,0,0.0
771,8513.0,US,2026-05-14 19:15:40.558576,0.8513,0.8513,1,1.0
77,9705.0,IN,2026-05-14 19:15:42.624507,0.9705,0.9705,1,1.0
378,1778.0,IN,2026-05-14 19:15:44.662092,0.1778,0.1778,0,0.0
646,5445.0,IN,2026-05-14 19:15:46.695131,0.5445,0.5445,0,0.0
170,3031.0,UK,2026-05-14 19:15:48.731744,0.3031,0.3031,0,0.0
756,2919.0,IN,2026-05-14 19:15:50.762874,0.2919,0.2919,0,0.0
536,5679.0,IN,2026-05-14 19:15:52.792123,0.5679,0.5679,0,0.0
325,4826.0,IN,2026-05-14 19:15:54.814000,0.4826,0.4826,0,0.0
700,3859.0,UK,2026-05-14 19:15:56.839923,0.3859,0.3859,0,0.0
721,2688.0,IN,2026-05-14 19:15:58.866853,0.2688,0.2688,0,0.0
521,6230.0,IN,2026-05-14 19:16:00.894111,0.623,0.623,0,0.0
294,9877.0,IN,2026-05-14 19:16:02.954256,0.9877,0.9877,1,1.0
170,6411.0,IN,2026-05-14 19:16:05.008844,0.6411,0.6411,0,0.0
847,3423.0,UK,2026-05-14 19:16:07.038937,0.3423,0.3423,0,0.0
409,6057.0,IN,2026-05-14 19:16:09.069839,0.6057,0.6057,0,0.0
552,5821.0,IN,2026-05-14 19:16:11.091413,0.5821,0.5821,0,0.0
731,5097.0,UK,2026-05-14 19:16:13.114082,0.5097,0.5097,0,0.0
994,7179.0,IN,2026-05-14 19:16:15.142396,0.7179,0.7179,1,0.73
899,4451.0,IN,2026-05-14 19:16:17.164331,0.4451,0.4451,0,0.0
912,9999.0,IN,2026-05-14 19:16:19.187294,0.9999,0.9999,1,1.0
459,6818.0,IN,2026-05-14 19:16:21.216546,0.6818,0.6818,0,0.0
593,8366.0,UK,2026-05-14 19:16:23.244357,0.8366,0.8366,1,1.0
798,505.0,UK,2026-05-14 19:16:25.277395,0.0505,0.0505,0,0.0
183,7569.0,US,2026-05-14 19:16:27.303400,0.7569,0.7569,1,1.0
866,9605.0,US,2026-05-14 19:16:29.355124,0.9605,0.9605,1,1.0
820,6192.0,US,2026-05-14 19:16:31.387985,0.6192,0.6192,0,0.0
34,3119.0,US,2026-05-14 19:16:33.428048,0.3119,0.3119,0,0.0
799,438.0,US,2026-05-14 19:16:35.487440,0.0438,0.0438,0,0.0
53,7276.0,IN,2026-05-14 19:16:37.506030,0.7276,0.7276,1,1.0
107,2646.0,UK,2026-05-14 19:16:39.525325,0.2646,0.2646,0,0.0
653,8524.0,US,2026-05-14 19:16:41.550984,0.8524,0.8524,1,1.0
325,1054.0,IN,2026-05-14 19:16:43.570295,0.1054,0.1054,0,0.0
526,4290.0,UK,2026-05-14 19:16:45.595434,0.429,0.429,0,0.0
253,7681.0,UK,2026-05-14 19:16:47.613344,0.7681,0.7681,1,1.0
995,8161.0,UK,2026-05-14 19:16:49.640831,0.8161,0.8161,1,1.0
643,9421.0,IN,2026-05-14 19:16:51.659748,0.9421,0.9421,1,1.0
68,8641.0,UK,2026-05-14 19:16:53.678486,0.8641,0.8641,1,1.0
198,1829.0,IN,2026-05-14 19:16:55.703281,0.1829,0.1829,0,0.0
995,6409.0,UK,2026-05-14 19:16:57.718937,0.6409,0.6409,0,0.0
611,9102.0,IN,2026-05-14 19:16:59.744316,0.9102,0.9102,1,1.0
686,460.0,UK,2026-05-14 19:17:01.795985,0.046,0.046,0,0.0
41,8972.0,IN,2026-05-14 19:17:03.824236,0.8972,0.8972,1,1.0
146,8229.0,IN,2026-05-14 19:17:05.841061,0.8229,0.8229,1,1.0
202,4621.0,US,2026-05-14 19:17:07.863685,0.4621,0.4621,0,0.0
415,6917.0,IN,2026-05-14 19:17:09.883006,0.6917,0.6917,0,0.0
3,5327.0,UK,2026-05-14 19:17:11.900816,0.5327,0.5327,0,0.0
890,2022.0,IN,2026-05-14 19:17:13.955320,0.2022,0.2022,0,0.0
361,8210.0,UK,2026-05-14 19:17:15.976767,0.821,0.821,1,1.0
776,3139.0,IN,2026-05-14 19:17:18.012531,0.3139,0.3139,0,0.0
856,2229.0,UK,2026-05-14 19:17:20.036840,0.2229,0.2229,0,0.0
7,8906.0,US,2026-05-14 19:17:22.061055,0.8906,0.8906,1,1.0
53,5409.0,US,2026-05-14 19:17:24.085895,0.5409,0.5409,0,0.0
305,1182.0,US,2026-05-14 19:17:26.105946,0.1182,0.1182,0,0.0
824,975.0,IN,2026-05-14 19:17:28.132330,0.0975,0.0975,0,0.0
423,2030.0,US,2026-05-14 19:17:30.159232,0.203,0.203,0,0.0
136,2399.0,IN,2026-05-14 19:17:32.177898,0.2399,0.2399,0,0.0
604,1271.0,US,2026-05-14 19:17:34.230820,0.1271,0.1271,0,0.0
123,5314.0,US,2026-05-14 19:17:36.261333,0.5314,0.5314,0,0.0
428,881.0,US,2026-05-14 19:17:38.284329,0.0881,0.0881,0,0.0
666,3782.0,UK,2026-05-14 19:17:40.321963,0.3782,0.3782,0,0.0
990,4654.0,IN,2026-05-14 19:17:42.345720,0.4654,0.4654,0,0.0
49,2172.0,US,2026-05-14 19:17:44.362845,0.2172,0.2172,0,0.0
623,3334.0,UK,2026-05-14 19:17:46.381710,0.3334,0.3334,0,0.0
410,8057.0,UK,2026-05-14 19:17:48.403320,0.8057,0.8057,1,1.0
488,6048.0,IN,2026-05-14 19:17:50.424750,0.6048,0.6048,0,0.0
762,8870.0,US,2026-05-14 19:17:52.448006,0.887,0.887,1,1.0
180,6752.0,US,2026-05-14 19:17:54.465830,0.6752,0.6752,0,0.0
934,8103.0,UK,2026-05-14 19:17:56.496766,0.8103,0.8103,1,1.0
416,3151.0,US,2026-05-14 19:17:58.531358,0.3151,0.3151,0,0.0
407,1846.0,US,2026-05-14 19:18:00.558643,0.1846,0.1846,0,0.0
965,6095.0,IN,2026-05-14 19:18:02.585546,0.6095,0.6095,0,0.0
786,8606.0,UK,2026-05-14 19:18:04.614229,0.8606,0.8606,1,1.0
12,9055.0,UK,2026-05-14 19:18:06.639264,0.9055,0.9055,1,1.0
441,4000.0,US,2026-05-14 19:18:08.660707,0.4,0.4,0,0.0
